DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
27/11/2023;27/11/2023;aFRR;NEG_00_04;1,24;10,62;12,30;6,66;10,67;12,30;56,00;1,24;9,93;12,24;-56,00;3676,00
27/11/2023;27/11/2023;aFRR;NEG_04_08;1,17;9,53;10,90;6,20;9,58;10,90;36,00;1,17;9,01;10,84;-36,00;3649,00
27/11/2023;27/11/2023;aFRR;NEG_08_12;0,66;5,31;6,94;3,00;5,36;6,94;-80,00;0,66;4,99;6,39;80,00;3055,00
27/11/2023;27/11/2023;aFRR;NEG_12_16;0,85;6,67;9,30;3,00;6,81;9,30;-80,00;0,85;5,87;7,22;80,00;3080,00
27/11/2023;27/11/2023;aFRR;NEG_16_20;0,66;5,04;6,20;1,00;5,21;6,20;-80,00;0,66;4,00;5,38;80,00;3326,00
27/11/2023;27/11/2023;aFRR;NEG_20_24;0,68;6,72;8,89;3,00;6,80;8,89;-80,00;0,68;6,18;8,80;80,00;3149,00
28/11/2023;28/11/2023;aFRR;POS_00_04;2,27;5,02;5,52;4,00;5,06;5,52;-3,00;2,27;4,64;5,50;3,00;3395,00
28/11/2023;28/11/2023;aFRR;POS_04_08;3,22;7,35;8,43;5,90;7,42;8,43;17,00;3,22;6,62;8,38;-17,00;3422,00
28/11/2023;28/11/2023;aFRR;POS_08_12;6,10;12,36;13,84;9,33;12,44;13,84;62,00;6,10;11,18;13,78;-62,00;3723,00
28/11/2023;28/11/2023;aFRR;POS_12_16;4,76;10,39;12,01;8,97;10,52;12,01;-53,00;4,76;9,32;12,00;53,00;3675,00
28/11/2023;28/11/2023;aFRR;POS_16_20;5,90;19,79;48,00;10,20;20,13;48,00;-80,00;5,90;17,47;23,86;80,00;3198,00
28/11/2023;28/11/2023;aFRR;POS_20_24;3,59;9,96;11,34;8,20;10,15;11,34;-56,00;3,59;8,69;11,23;56,00;3993,00
28/11/2023;28/11/2023;aFRR;NEG_00_04;0,84;11,78;19,05;5,20;12,16;19,05;-80,00;0,84;9,40;12,93;80,00;3071,00
28/11/2023;28/11/2023;aFRR;NEG_04_08;0,76;10,02;15,97;3,10;10,19;15,97;-73,00;0,76;8,94;15,30;73,00;3301,00
28/11/2023;28/11/2023;aFRR;NEG_08_12;0,39;4,36;5,04;2,20;4,43;5,04;-80,00;0,39;3,91;4,83;80,00;3171,00
28/11/2023;28/11/2023;aFRR;NEG_12_16;0,50;5,28;6,30;3,00;5,40;6,30;-80,00;0,50;4,52;5,50;80,00;3123,00
28/11/2023;28/11/2023;aFRR;NEG_16_20;0,39;3,57;4,35;1,00;3,64;4,35;-80,00;0,39;3,11;3,89;80,00;3742,00
28/11/2023;28/11/2023;aFRR;NEG_20_24;0,45;5,01;6,17;2,30;5,06;6,17;-80,00;0,45;4,67;6,07;80,00;3441,00
29/11/2023;29/11/2023;aFRR;POS_00_04;2,32;4,52;4,90;3,50;4,60;4,90;-80,00;2,32;4,06;4,89;80,00;3317,00
29/11/2023;29/11/2023;aFRR;POS_04_08;3,43;7,08;8,38;5,73;7,22;8,38;-80,00;3,43;6,19;7,48;80,00;3103,00
29/11/2023;29/11/2023;aFRR;POS_08_12;5,68;11,37;12,77;8,17;11,52;12,74;-73,00;5,68;10,34;12,77;73,00;3751,00
29/11/2023;29/11/2023;aFRR;POS_12_16;4,84;9,66;10,50;7,92;9,79;10,50;-37,00;4,84;8,66;10,42;37,00;3671,00
29/11/2023;29/11/2023;aFRR;POS_16_20;8,68;26,21;36,67;13,75;26,34;36,67;32,00;8,68;24,71;35,93;-32,00;3668,00
29/11/2023;29/11/2023;aFRR;POS_20_24;4,91;9,28;10,22;7,70;9,39;10,21;-49,00;4,91;8,48;10,22;49,00;4041,00
29/11/2023;29/11/2023;aFRR;NEG_00_04;1,15;10,83;14,85;8,00;11,07;14,85;-80,00;1,15;9,38;11,75;80,00;3316,00
29/11/2023;29/11/2023;aFRR;NEG_04_08;0,95;9,54;13,41;7,00;9,63;13,41;-65,00;0,95;8,95;12,63;65,00;3144,00
29/11/2023;29/11/2023;aFRR;NEG_08_12;0,37;3,78;5,16;2,00;3,91;5,16;-80,00;0,37;2,97;3,50;80,00;2731,00
29/11/2023;29/11/2023;aFRR;NEG_12_16;0,41;4,36;5,87;2,70;4,49;5,87;-80,00;0,41;3,50;4,19;80,00;2770,00
29/11/2023;29/11/2023;aFRR;NEG_16_20;0,27;2,85;3,65;1,00;2,93;3,65;-80,00;0,27;2,41;2,80;80,00;3103,00
29/11/2023;29/11/2023;aFRR;NEG_20_24;0,34;4,08;4,59;2,20;4,14;4,59;-80,00;0,34;3,73;4,48;80,00;3321,00
30/11/2023;30/11/2023;aFRR;POS_00_04;2,07;4,21;4,90;3,50;4,28;4,90;-80,00;2,07;3,82;4,61;80,00;3260,00
30/11/2023;30/11/2023;aFRR;POS_04_08;3,26;8,10;12,00;5,11;8,19;12,00;-80,00;3,26;7,48;10,00;80,00;3228,00
30/11/2023;30/11/2023;aFRR;POS_08_12;5,18;16,93;30,00;8,48;16,29;30,00;-68,00;5,18;21,63;29,77;68,00;3686,00
30/11/2023;30/11/2023;aFRR;POS_12_16;4,55;11,41;15,48;6,83;11,41;15,48;-45,00;4,55;11,41;15,44;45,00;3435,00
30/11/2023;30/11/2023;aFRR;POS_16_20;12,95;42,49;71,00;12,95;43,46;71,00;-80,00;13,14;36,08;70,88;80,00;3646,00
30/11/2023;30/11/2023;aFRR;POS_20_24;4,29;9,69;12,89;7,00;9,90;12,89;-76,00;4,29;8,35;12,79;76,00;4016,00
30/11/2023;30/11/2023;aFRR;NEG_00_04;0,94;9,76;11,50;5,50;9,89;11,50;-39,00;0,94;8,87;11,50;39,00;3186,00
30/11/2023;30/11/2023;aFRR;NEG_04_08;0,77;8,74;10,37;6,47;8,84;10,37;-80,00;0,77;8,09;9,85;80,00;3539,00
30/11/2023;30/11/2023;aFRR;NEG_08_12;0,32;3,44;4,69;2,00;3,62;4,69;-80,00;0,32;2,33;2,80;80,00;3053,00
30/11/2023;30/11/2023;aFRR;NEG_12_16;0,33;3,80;4,73;2,70;3,96;4,73;-80,00;0,33;2,78;3,34;80,00;3125,00
30/11/2023;30/11/2023;aFRR;NEG_16_20;0,23;2,48;2,95;1,00;2,59;2,95;-80,00;0,23;1,77;2,10;80,00;3274,00
30/11/2023;30/11/2023;aFRR;NEG_20_24;0,31;3,33;4,05;2,20;3,39;4,05;-80,00;0,31;3,01;3,76;80,00;3114,00
01/12/2023;01/12/2023;aFRR;POS_00_04;1,93;4,32;5,61;2,99;4,46;5,61;-80,00;1,93;3,47;4,33;80,00;3203,00
01/12/2023;01/12/2023;aFRR;POS_04_08;3,99;9,68;14,86;5,21;9,73;14,86;-80,00;3,99;9,30;12,65;80,00;3334,00
01/12/2023;01/12/2023;aFRR;POS_08_12;8,04;27,24;39,40;10,09;27,14;39,40;77,00;8,04;28,92;39,36;-77,00;3631,00
01/12/2023;01/12/2023;aFRR;POS_12_16;6,63;12,95;21,47;6,86;12,75;17,99;80,00;6,63;16,36;21,47;-80,00;3759,00
01/12/2023;01/12/2023;aFRR;POS_16_20;14,82;50,70;64,59;14,82;50,86;64,59;-23,00;21,50;49,38;63,92;23,00;3624,00
01/12/2023;01/12/2023;aFRR;POS_20_24;4,29;11,82;17,73;6,72;12,05;17,73;-80,00;4,29;10,34;14,00;80,00;4065,00
01/12/2023;01/12/2023;aFRR;NEG_00_04;0,90;8,78;13,24;4,20;8,77;13,24;-80,00;0,90;8,85;11,53;80,00;2999,00
01/12/2023;01/12/2023;aFRR;NEG_04_08;0,86;8,30;18,68;3,20;8,48;18,68;-80,00;0,86;7,22;8,59;80,00;3241,00
01/12/2023;01/12/2023;aFRR;NEG_08_12;0,33;3,16;3,74;1,70;3,35;3,74;-80,00;0,33;1,97;2,44;80,00;3169,00
01/12/2023;01/12/2023;aFRR;NEG_12_16;0,36;3,23;3,88;1,60;3,38;3,88;-80,00;0,36;2,31;2,80;80,00;3104,00
01/12/2023;01/12/2023;aFRR;NEG_16_20;0,22;2,02;2,50;1,00;2,11;2,50;-80,00;0,22;1,45;1,80;80,00;3507,00
01/12/2023;01/12/2023;aFRR;NEG_20_24;0,26;2,81;3,30;1,10;2,86;3,30;-80,00;0,26;2,55;3,21;80,00;3441,00
02/12/2023;02/12/2023;aFRR;POS_00_04;2,17;4,28;5,00;3,90;4,42;5,00;-80,00;2,17;3,44;4,81;80,00;3305,00
02/12/2023;02/12/2023;aFRR;POS_04_08;5,87;9,27;10,53;6,78;9,32;10,53;7,00;5,87;8,72;10,45;-7,00;3401,00
02/12/2023;02/12/2023;aFRR;POS_08_12;12,00;19,04;28,19;12,00;18,76;22,46;80,00;14,00;23,66;28,19;-80,00;3992,00
02/12/2023;02/12/2023;aFRR;POS_12_16;6,57;10,70;12,49;8,10;10,73;12,49;61,00;6,57;10,33;12,40;-61,00;4206,00
02/12/2023;02/12/2023;aFRR;POS_16_20;19,92;36,71;43,67;19,92;36,67;43,67;80,00;29,64;37,45;43,50;-80,00;3802,00
02/12/2023;02/12/2023;aFRR;POS_20_24;4,48;10,64;12,00;8,00;10,74;12,00;-14,00;4,48;9,72;11,99;14,00;4005,00
02/12/2023;02/12/2023;aFRR;NEG_00_04;0,73;8,86;9,84;5,20;8,90;9,84;-49,00;0,73;8,60;9,77;49,00;3621,00
02/12/2023;02/12/2023;aFRR;NEG_04_08;0,64;8,63;10,50;6,37;8,88;10,50;-80,00;0,64;7,15;8,98;80,00;3525,00
02/12/2023;02/12/2023;aFRR;NEG_08_12;0,32;3,19;4,20;1,10;3,39;4,20;-80,00;0,32;1,93;2,50;80,00;3593,00
02/12/2023;02/12/2023;aFRR;NEG_12_16;0,25;3,22;4,34;1,10;3,38;4,34;-80,00;0,25;2,30;3,60;80,00;3370,00
02/12/2023;02/12/2023;aFRR;NEG_16_20;0,15;1,92;2,64;1,00;2,02;2,64;-80,00;0,15;1,30;1,60;80,00;3717,00
02/12/2023;02/12/2023;aFRR;NEG_20_24;0,23;2,70;3,27;1,10;2,75;3,27;-21,00;0,23;2,32;3,20;21,00;3401,00
03/12/2023;03/12/2023;aFRR;POS_00_04;2,11;4,17;4,91;2,11;4,25;4,91;-80,00;2,15;3,69;4,57;80,00;3366,00
03/12/2023;03/12/2023;aFRR;POS_04_08;3,00;8,19;9,34;3,00;8,30;9,34;-80,00;4,40;7,50;9,00;80,00;3745,00
03/12/2023;03/12/2023;aFRR;POS_08_12;3,00;14,36;17,19;3,00;14,42;17,19;11,00;7,30;13,71;17,14;-11,00;4473,00
03/12/2023;03/12/2023;aFRR;POS_12_16;3,00;9,06;10,47;3,00;9,16;10,47;-80,00;4,44;8,42;10,38;80,00;4448,00
03/12/2023;03/12/2023;aFRR;POS_16_20;8,00;28,44;35,00;8,00;28,61;35,00;-61,00;8,80;27,25;34,56;61,00;3990,00
03/12/2023;03/12/2023;aFRR;POS_20_24;4,80;9,29;10,26;5,07;9,42;10,26;-80,00;4,80;8,46;10,21;80,00;4204,00
03/12/2023;03/12/2023;aFRR;NEG_00_04;0,94;8,14;9,25;3,52;8,20;9,25;-24,00;0,94;7,65;9,19;24,00;3518,00
03/12/2023;03/12/2023;aFRR;NEG_04_08;0,96;7,87;9,13;3,75;7,97;9,13;-36,00;0,96;7,14;9,00;36,00;3253,00
03/12/2023;03/12/2023;aFRR;NEG_08_12;0,31;3,27;4,01;1,50;3,42;4,01;-47,00;0,31;2,16;4,00;47,00;3046,00
03/12/2023;03/12/2023;aFRR;NEG_12_16;0,31;3,43;4,29;1,55;3,52;4,29;-42,00;0,31;2,86;4,00;42,00;3056,00
03/12/2023;03/12/2023;aFRR;NEG_16_20;0,19;1,82;2,21;0,94;1,88;2,21;-80,00;0,19;1,45;1,89;80,00;3485,00
03/12/2023;03/12/2023;aFRR;NEG_20_24;0,25;2,73;3,24;1,10;2,78;3,24;-40,00;0,25;2,43;3,00;40,00;3070,00
04/12/2023;04/12/2023;aFRR;POS_00_04;1,74;4,06;4,98;1,74;4,11;4,96;-58,00;2,02;3,71;4,98;58,00;3446,00
04/12/2023;04/12/2023;aFRR;POS_04_08;3,53;8,16;10,00;3,66;8,27;10,00;-80,00;3,53;7,45;9,34;80,00;3478,00
04/12/2023;04/12/2023;aFRR;POS_08_12;5,70;14,00;17,19;7,01;14,31;17,19;-26,00;5,70;11,29;17,12;26,00;4126,00
04/12/2023;04/12/2023;aFRR;POS_12_16;3,86;8,95;10,77;4,12;9,12;10,77;-43,00;3,86;7,62;10,52;43,00;3823,00
04/12/2023;04/12/2023;aFRR;POS_16_20;10,46;23,80;32,84;13,63;24,05;32,84;-37,00;10,46;21,79;32,00;37,00;3679,00
04/12/2023;04/12/2023;aFRR;POS_20_24;4,10;9,25;10,87;4,18;9,47;10,87;-80,00;4,10;7,88;10,20;80,00;3971,00
04/12/2023;04/12/2023;aFRR;NEG_00_04;0,74;8,43;13,26;3,52;8,55;13,26;-27,00;0,74;7,45;10,00;27,00;3243,00
04/12/2023;04/12/2023;aFRR;NEG_04_08;0,72;7,88;11,34;3,75;8,03;11,34;-32,00;0,72;6,76;9,00;32,00;3170,00
04/12/2023;04/12/2023;aFRR;NEG_08_12;0,35;2,74;3,31;1,50;2,84;3,31;-80,00;0,35;2,06;2,60;80,00;2983,00
04/12/2023;04/12/2023;aFRR;NEG_12_16;0,37;2,89;3,38;1,55;2,95;3,38;-80,00;0,37;2,52;3,15;80,00;3201,00
04/12/2023;04/12/2023;aFRR;NEG_16_20;0,19;1,57;1,89;0,94;1,61;1,89;-80,00;0,19;1,30;1,54;80,00;3390,00
04/12/2023;04/12/2023;aFRR;NEG_20_24;0,28;2,47;3,14;1,17;2,47;3,14;-28,00;0,28;2,46;3,12;28,00;2985,00
05/12/2023;05/12/2023;aFRR;POS_00_04;2,01;4,02;4,68;3,00;4,06;4,68;-27,00;2,01;3,66;4,68;27,00;3436,00
05/12/2023;05/12/2023;aFRR;POS_04_08;4,02;8,03;8,92;6,40;8,16;8,92;-80,00;4,02;7,20;8,80;80,00;3571,00
05/12/2023;05/12/2023;aFRR;POS_08_12;6,92;13,75;16,01;10,85;13,89;16,01;-60,00;6,92;12,68;15,96;60,00;3625,00
05/12/2023;05/12/2023;aFRR;POS_12_16;4,40;9,00;9,97;6,90;9,17;9,97;-64,00;4,40;7,81;9,91;64,00;3925,00
05/12/2023;05/12/2023;aFRR;POS_16_20;9,34;25,86;33,30;17,27;26,36;33,30;-80,00;9,34;22,40;29,16;80,00;3764,00
05/12/2023;05/12/2023;aFRR;POS_20_24;4,48;9,04;9,91;7,00;9,21;9,91;-51,00;4,48;7,85;9,90;51,00;3983,00
05/12/2023;05/12/2023;aFRR;NEG_00_04;0,80;9,04;12,46;5,47;9,39;12,46;-74,00;0,80;6,76;10,00;74,00;3183,00
05/12/2023;05/12/2023;aFRR;NEG_04_08;0,73;8,12;12,60;4,53;8,42;12,60;-80,00;0,73;6,16;9,90;80,00;3381,00
05/12/2023;05/12/2023;aFRR;NEG_08_12;0,22;2,30;3,00;1,37;2,40;3,00;-80,00;0,22;1,69;2,12;80,00;2998,00
05/12/2023;05/12/2023;aFRR;NEG_12_16;0,25;2,40;3,00;1,39;2,43;3,00;-80,00;0,25;2,20;2,73;80,00;3133,00
05/12/2023;05/12/2023;aFRR;NEG_16_20;0,13;1,28;1,54;0,78;1,31;1,54;-80,00;0,13;1,13;1,36;80,00;3256,00
05/12/2023;05/12/2023;aFRR;NEG_20_24;0,23;2,29;3,01;1,30;2,34;3,01;-80,00;0,23;1,99;2,81;80,00;3356,00
06/12/2023;06/12/2023;aFRR;POS_00_04;2,03;4,36;9,45;2,46;4,48;9,45;-80,00;2,03;3,70;4,62;80,00;3308,00
06/12/2023;06/12/2023;aFRR;POS_04_08;3,99;11,48;30,00;4,68;12,17;30,00;-80,00;3,99;7,16;8,79;80,00;3351,00
06/12/2023;06/12/2023;aFRR;POS_08_12;6,65;23,03;60,00;8,41;23,68;60,00;-80,00;6,65;18,58;27,61;80,00;3300,00
06/12/2023;06/12/2023;aFRR;POS_12_16;4,59;16,55;54,48;5,23;17,19;54,48;-80,00;4,59;12,30;20,07;80,00;3103,00
06/12/2023;06/12/2023;aFRR;POS_16_20;14,84;44,79;79,00;17,48;46,43;79,00;-80,00;14,84;34,16;43,57;80,00;3090,00
06/12/2023;06/12/2023;aFRR;POS_20_24;4,48;8,84;10,17;5,20;9,02;10,17;-80,00;4,48;7,76;9,41;80,00;3969,00
06/12/2023;06/12/2023;aFRR;NEG_00_04;1,05;8,53;10,00;4,45;8,74;10,00;-65,00;1,05;7,16;9,61;65,00;3124,00
06/12/2023;06/12/2023;aFRR;NEG_04_08;0,94;8,22;10,00;4,50;8,46;10,00;-71,00;0,94;6,63;9,30;71,00;3430,00
06/12/2023;06/12/2023;aFRR;NEG_08_12;0,19;2,37;10,39;1,07;2,52;10,39;-80,00;0,19;1,48;1,79;80,00;2996,00
06/12/2023;06/12/2023;aFRR;NEG_12_16;0,18;2,54;6,53;1,07;2,68;6,53;-80,00;0,18;1,69;2,19;80,00;3108,00
06/12/2023;06/12/2023;aFRR;NEG_16_20;0,10;1,27;2,66;0,55;1,33;2,66;-80,00;0,10;0,93;1,14;80,00;3176,00
06/12/2023;06/12/2023;aFRR;NEG_20_24;0,22;2,26;3,72;1,08;2,32;3,72;-80,00;0,22;1,93;2,49;80,00;3380,00
07/12/2023;07/12/2023;aFRR;POS_00_04;2,06;4,92;6,28;2,62;5,05;6,28;-80,00;2,06;4,13;5,34;80,00;3518,00
07/12/2023;07/12/2023;aFRR;POS_04_08;4,48;11,21;14,90;5,74;11,48;14,90;-80,00;4,48;9,48;12,80;80,00;3776,00
07/12/2023;07/12/2023;aFRR;POS_08_12;8,34;23,75;35,02;8,34;23,93;35,02;-80,00;9,80;22,53;29,83;80,00;3556,00
07/12/2023;07/12/2023;aFRR;POS_12_16;4,84;14,90;21,09;6,65;15,06;19,39;80,00;4,84;12,21;21,09;-80,00;3888,00
07/12/2023;07/12/2023;aFRR;POS_16_20;17,25;33,70;38,75;17,25;33,93;38,75;27,00;20,43;31,20;38,75;-27,00;4408,00
07/12/2023;07/12/2023;aFRR;POS_20_24;2,48;8,39;9,40;3,64;8,53;9,40;-64,00;2,48;7,46;9,40;64,00;3881,00
07/12/2023;07/12/2023;aFRR;NEG_00_04;0,79;7,58;9,44;5,03;7,61;9,44;-74,00;0,79;7,41;9,39;74,00;3195,00
07/12/2023;07/12/2023;aFRR;NEG_04_08;0,85;7,19;9,00;4,90;7,23;9,00;-63,00;0,85;6,95;8,95;63,00;2980,00
07/12/2023;07/12/2023;aFRR;NEG_08_12;0,21;3,33;4,90;1,58;3,65;4,90;-80,00;0,21;1,41;1,81;80,00;2984,00
07/12/2023;07/12/2023;aFRR;NEG_12_16;0,20;3,12;4,84;1,49;3,36;4,84;-80,00;0,20;1,62;2,03;80,00;2956,00
07/12/2023;07/12/2023;aFRR;NEG_16_20;0,10;1,54;2,40;0,85;1,63;2,40;-80,00;0,10;0,95;1,23;80,00;3110,00
07/12/2023;07/12/2023;aFRR;NEG_20_24;0,20;2,91;5,01;1,48;3,02;5,01;-73,00;0,20;2,21;4,64;73,00;3273,00
08/12/2023;08/12/2023;aFRR;POS_00_04;2,48;4,54;5,35;3,70;4,60;5,35;4,00;2,48;4,02;5,31;-4,00;3778,00
08/12/2023;08/12/2023;aFRR;POS_04_08;5,48;9,72;11,19;7,40;9,84;11,19;-3,00;5,48;8,69;11,06;3,00;3769,00
08/12/2023;08/12/2023;aFRR;POS_08_12;12,00;19,75;22,95;12,00;19,77;22,95;39,00;13,37;19,41;22,79;-39,00;4146,00
08/12/2023;08/12/2023;aFRR;POS_12_16;5,80;11,61;13,94;6,00;11,64;13,94;9,00;5,80;11,25;13,77;-9,00;4377,00
08/12/2023;08/12/2023;aFRR;POS_16_20;13,69;27,12;29,83;15,50;27,41;29,83;-61,00;13,69;25,04;29,58;61,00;4062,00
08/12/2023;08/12/2023;aFRR;POS_20_24;4,10;8,02;9,50;5,30;8,17;9,50;-80,00;4,10;7,06;8,64;80,00;3880,00
08/12/2023;08/12/2023;aFRR;NEG_00_04;0,66;8,73;13,00;5,40;8,96;13,00;-59,00;0,66;7,19;10,00;59,00;3263,00
08/12/2023;08/12/2023;aFRR;NEG_04_08;0,60;8,07;10,78;5,17;8,21;10,78;-38,00;0,60;7,02;10,23;38,00;3439,00
08/12/2023;08/12/2023;aFRR;NEG_08_12;0,35;3,07;4,00;2,39;3,30;4,00;-80,00;0,35;1,61;2,92;80,00;3095,00
08/12/2023;08/12/2023;aFRR;NEG_12_16;0,30;3,15;4,30;2,00;3,38;4,30;-80,00;0,30;1,78;3,58;80,00;2877,00
08/12/2023;08/12/2023;aFRR;NEG_16_20;0,16;1,54;1,97;1,00;1,61;1,97;-60,00;0,16;1,11;1,83;60,00;3276,00
08/12/2023;08/12/2023;aFRR;NEG_20_24;0,34;3,22;3,95;1,90;3,31;3,95;-34,00;0,34;2,59;3,95;34,00;3356,00
09/12/2023;09/12/2023;aFRR;POS_00_04;2,09;4,80;8,80;3,55;4,96;8,80;-80,00;2,09;3,86;5,10;80,00;3552,00
09/12/2023;09/12/2023;aFRR;POS_04_08;2,03;8,35;9,90;2,03;8,48;9,90;-80,00;4,17;7,57;9,05;80,00;3731,00
09/12/2023;09/12/2023;aFRR;POS_08_12;5,00;15,71;18,29;5,00;15,84;18,29;-80,00;7,77;14,88;18,20;80,00;4281,00
09/12/2023;09/12/2023;aFRR;POS_12_16;4,83;9,83;10,98;8,00;9,99;10,98;-64,00;4,83;8,64;10,93;64,00;4423,00
09/12/2023;09/12/2023;aFRR;POS_16_20;9,98;20,86;23,98;15,00;21,05;23,98;-64,00;9,98;19,46;23,97;64,00;4355,00
09/12/2023;09/12/2023;aFRR;POS_20_24;3,77;9,26;19,40;5,58;9,65;19,40;-80,00;3,77;6,78;8,56;80,00;3371,00
09/12/2023;09/12/2023;aFRR;NEG_00_04;0,83;8,74;10,55;6,11;8,85;10,55;-32,00;0,83;7,92;10,50;32,00;3543,00
09/12/2023;09/12/2023;aFRR;NEG_04_08;0,86;8,16;9,95;4,20;8,26;9,95;-6,00;0,86;7,35;9,79;6,00;3405,00
09/12/2023;09/12/2023;aFRR;NEG_08_12;0,28;3,58;5,34;1,70;3,76;5,34;-63,00;0,28;2,40;5,04;63,00;3329,00
09/12/2023;09/12/2023;aFRR;NEG_12_16;0,33;4,28;7,55;1,10;4,46;7,35;-26,00;0,33;2,90;7,55;26,00;3129,00
09/12/2023;09/12/2023;aFRR;NEG_16_20;0,16;3,40;5,10;0,90;3,66;5,10;-57,00;0,16;1,69;4,23;57,00;3163,00
09/12/2023;09/12/2023;aFRR;NEG_20_24;0,36;8,67;24,69;1,60;9,37;24,69;-48,00;0,36;3,72;12,40;48,00;3333,00
10/12/2023;10/12/2023;aFRR;POS_00_04;2,18;4,92;6,06;4,00;5,04;6,06;-8,00;2,18;3,96;5,85;8,00;3554,00
10/12/2023;10/12/2023;aFRR;POS_04_08;3,80;7,58;8,91;5,00;7,66;8,91;-71,00;3,80;7,05;8,84;71,00;3526,00
10/12/2023;10/12/2023;aFRR;POS_08_12;5,50;13,38;14,95;8,00;13,54;14,95;-29,00;5,50;12,12;14,92;29,00;4148,00
10/12/2023;10/12/2023;aFRR;POS_12_16;4,06;8,54;9,53;7,00;8,66;9,50;-40,00;4,06;7,56;9,53;40,00;4122,00
10/12/2023;10/12/2023;aFRR;POS_16_20;7,65;17,17;19,58;13,26;17,38;19,58;-30,00;7,65;15,38;19,52;30,00;4362,00
10/12/2023;10/12/2023;aFRR;POS_20_24;3,97;8,93;10,46;6,60;9,11;10,46;2,00;3,97;7,19;10,10;-2,00;4203,00
10/12/2023;10/12/2023;aFRR;NEG_00_04;0,93;29,79;66,31;4,20;31,92;66,31;-38,00;0,93;13,63;55,00;38,00;3198,00
10/12/2023;10/12/2023;aFRR;NEG_04_08;0,87;27,76;54,12;3,20;29,65;54,12;-21,00;0,87;12,10;51,80;21,00;3209,00
10/12/2023;10/12/2023;aFRR;NEG_08_12;0,39;8,57;17,00;2,20;9,17;17,00;-32,00;0,39;3,84;9,10;32,00;2710,00
10/12/2023;10/12/2023;aFRR;NEG_12_16;0,50;6,86;11,69;2,98;7,16;11,69;-27,00;0,50;4,60;11,39;27,00;3002,00
10/12/2023;10/12/2023;aFRR;NEG_16_20;0,38;3,36;4,05;1,10;3,48;4,05;-5,00;0,38;2,35;4,00;5,00;3303,00
10/12/2023;10/12/2023;aFRR;NEG_20_24;0,66;8,22;10,90;3,00;8,80;10,90;-67,00;0,66;4,69;10,84;67,00;3243,00
11/12/2023;11/12/2023;aFRR;POS_00_04;2,79;5,31;7,00;4,00;5,41;7,00;-80,00;2,79;4,78;6,51;80,00;3733,00
11/12/2023;11/12/2023;aFRR;POS_04_08;3,66;8,70;13,28;5,00;8,94;13,28;-80,00;3,66;7,08;8,92;80,00;3940,00
11/12/2023;11/12/2023;aFRR;POS_08_12;5,50;13,96;16,75;11,89;14,34;16,75;-76,00;5,50;11,30;16,50;76,00;4212,00
11/12/2023;11/12/2023;aFRR;POS_12_16;1,50;8,64;10,53;1,50;8,84;10,53;-77,00;3,61;7,29;10,52;77,00;4342,00
11/12/2023;11/12/2023;aFRR;POS_16_20;6,93;17,43;20,40;14,98;17,94;20,40;-50,00;6,93;13,59;20,00;50,00;4272,00
11/12/2023;11/12/2023;aFRR;POS_20_24;4,19;9,14;10,59;6,60;9,43;10,59;-80,00;4,19;7,28;8,91;80,00;4334,00
11/12/2023;11/12/2023;aFRR;NEG_00_04;2,59;24,03;33,92;3,56;25,41;33,92;-44,00;2,59;13,73;32,34;44,00;3212,00
11/12/2023;11/12/2023;aFRR;NEG_04_08;2,32;19,53;26,45;3,36;20,35;26,45;-9,00;2,32;12,42;26,28;9,00;3134,00
11/12/2023;11/12/2023;aFRR;NEG_08_12;0,86;6,31;8,27;1,80;6,74;8,27;-69,00;0,86;3,52;7,60;69,00;2947,00
11/12/2023;11/12/2023;aFRR;NEG_12_16;0,68;5,43;6,90;2,48;5,67;6,90;-57,00;0,68;3,87;6,80;57,00;2886,00
11/12/2023;11/12/2023;aFRR;NEG_16_20;0,30;2,60;3,39;1,10;2,71;3,39;-80,00;0,30;1,91;2,65;80,00;3056,00
11/12/2023;11/12/2023;aFRR;NEG_20_24;0,74;5,89;7,68;3,00;6,12;7,68;-20,00;0,74;3,99;7,50;20,00;3109,00
12/12/2023;12/12/2023;aFRR;POS_00_04;2,57;5,57;8,68;4,00;5,58;8,68;-80,00;2,57;5,48;7,04;80,00;3506,00
12/12/2023;12/12/2023;aFRR;POS_04_08;4,37;9,40;13,75;7,80;9,59;13,75;-80,00;4,37;8,12;10,45;80,00;3487,00
12/12/2023;12/12/2023;aFRR;POS_08_12;7,19;15,72;22,18;11,22;15,91;22,18;-80,00;7,19;14,40;17,86;80,00;3456,00
